dp_code,tag_id
GOV-2_03,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-2_03,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-2_03,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-2_03,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-2_03,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-2_04,esrs_ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy
GOV-2_04,esrs_BoardsGenderDiversityRatio
GOV-2_04,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-2_04,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-2_04,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-2_04,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-2_04,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-2_04,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-2_04,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-3_01,esrs_ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy
GOV-3_01,esrs_BoardsGenderDiversityRatio
GOV-3_01,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-3_01,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_01,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-3_01,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_01,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-3_01,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-3_01,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-3_02,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-3_02,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_02,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-3_02,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_02,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-3_02,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-3_02,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-3_03,esrs_ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy
GOV-3_03,esrs_BoardsGenderDiversityRatio
GOV-3_03,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-3_03,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_03,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-3_03,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_03,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-3_03,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-3_03,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-3_04,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-3_04,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_04,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-3_04,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_04,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-3_04,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-3_04,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-3_05,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-3_05,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_05,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-3_05,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_05,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-3_05,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-3_05,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-3_06,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-3_06,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_06,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-3_06,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-3_06,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-3_06,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-3_06,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-4_01,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-4_01,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-4_01,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-4_01,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-4_01,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-4_01,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-4_01,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-5_01,esrs_ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy
GOV-5_01,esrs_BoardsGenderDiversityRatio
GOV-5_01,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-5_01,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_01,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-5_01,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_01,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-5_01,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-5_01,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-5_02,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-5_02,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_02,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-5_02,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_02,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-5_02,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-5_02,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-5_03,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-5_03,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_03,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-5_03,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_03,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-5_03,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-5_03,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-5_04,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-5_04,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_04,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-5_04,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_04,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-5_04,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-5_04,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
GOV-5_05,esrs_ActionCoversOptimisationOfWasteManagementInLineWithWasteHierarchy
GOV-5_05,esrs_BoardsGenderDiversityRatio
GOV-5_05,esrs_DescriptionOfHowOversightIsExercisedOverManagementlevelPositionOrCommitteeToWhichManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToExplanatory
GOV-5_05,esrs_DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_05,esrs_DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory
GOV-5_05,esrs_InformationAboutReportingLinesToAdministrativeManagementAndSupervisoryBodiesInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory
GOV-5_05,esrs_ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee
GOV-5_05,esrs_MetricsAreInformedByOrCorrespondToExpectationsOrRecommendationsOfRelevantAndAuthoritativeNationalEulevelOrIntergovernmentalGuidelinesPoliciesLegislationOrAgreements
GOV-5_05,esrs_ScenariosAreInformedByExpectationsPublishedByAuthoritativeIntergovernmentalBodiesAndByScientificConsensus
IRO-1_01,esrs_AdjustmentsToPhysicalEnvironmentToEnsureHealthAndSafetyForWorkersCustomersAndOtherVisitorsWithDisabilitiesHaveBeenMade
IRO-1_01,esrs_DescriptionOfExpectedDecarbonisationLeversAndTheirOverallQuantitativeContributionsToAchieveGHGEmissionReductionTargetExplanatory
IRO-1_01,esrs_DescriptionOfMaterialImpactsOnOwnWorkforceThatMayAriseFromTransitionPlansForReducingNegativeImpactsOnEnvironmentAndAchievingGreenerAndClimateneutralOperationsExplanatory
IRO-1_01,esrs_DescriptionOfMaterialIncidentsAndDepositsWherebyPollutionHadNegativeImpactsOnEnvironmentAndOrIsExpectedToHaveNegativeEffectsOnFinancialCashFlowsFinancialPositionAndFinancialPerformanceExplanatory
IRO-1_01,esrs_DescriptionOfProcessToIdentifyAssessPrioritiseAndMonitorPotentialAndActualImpactsOnPeopleAndEnvironmentInformedByDueDiligenceProcessExplanatory
IRO-1_01,esrs_DisclosureOfActualPerformanceAgainstEnvironmentalPerformanceLevelsAssociatedWithBestAvailableTechniquesBataeplsApplicableToSectorAndInstallationExplanatory
IRO-1_01,esrs_DisclosureOfActualPerformanceAndComparisonOfEnvironmentalPerformanceAgainstEmissionLevelsAssociatedWithBestAvailableTechniquesBATAELAsDescribedInEUBATConclusionsExplanatory
IRO-1_01,esrs_DisclosureOfHowDiverseRangeOfClimateScenariosHaveBeenConsideredToDetectRelevantEnvironmentalSocietalTechnologyMarketAndPolicyrelatedDevelopmentsAndDetermineDecarbonisationLeversExplanatory
IRO-1_01,esrs_DisclosureOfHowMaterialNegativeAndPositiveImpactsAffectOrAreLikelyToAffectPeopleOrEnvironmentExplanatory
IRO-1_01,esrs_DisclosureOfHowPolicyAddressesAvoidingIncidentsAndEmergencySituationsAndIfAndWhenTheyOccurControllingAndLimitingTheirImpactOnPeopleAndEnvironmentExplanatory
IRO-1_01,esrs_DisclosureOfHowSocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliersExplanatory
IRO-1_01,esrs_DisclosureOfInformationOnProductionUseDistributionCommercialisationAndImportOrExportOfSubstancesOfConcernAndSubstancesOfVeryHighConcernOnTheirOwnInMixturesOrInArticlesExplanatory
IRO-1_01,esrs_DisclosureOfParagraphInOtherEnvironmentrelatedStandardInWhichStateOfSpeciesMetricIsReferredToExplanatory
IRO-1_01,esrs_DiverseRangeOfClimateScenariosHaveBeenConsideredToDetectRelevantEnvironmentalSocietalTechnologyMarketAndPolicyrelatedDevelopmentsAndDetermineDecarbonisationLevers
IRO-1_01,esrs_PolicyAddressesAvoidingIncidentsAndEmergencySituationsAndIfAndWhenTheyOccurControllingAndLimitingTheirImpactOnPeopleAndEnvironment
IRO-1_01,esrs_PolicyAimsAtEnhancedProtectionAndImprovementOfAquaticEnvironment
IRO-1_01,esrs_PolicyPromotesGoodEnvironmentalStatusOfMarineWater
IRO-1_01,esrs_ProvisionsForEnvironmentalProtectionAndRemediationCostsPollution
IRO-1_01,esrs_SocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliers
IRO-1_01,esrs_TargetRelatedToEnvironmentalMattersIsBasedOnConclusiveScientificEvidence
IRO-1_02,esrs_AdjustmentsToPhysicalEnvironmentToEnsureHealthAndSafetyForWorkersCustomersAndOtherVisitorsWithDisabilitiesHaveBeenMade
IRO-1_02,esrs_DescriptionOfExpectedDecarbonisationLeversAndTheirOverallQuantitativeContributionsToAchieveGHGEmissionReductionTargetExplanatory
IRO-1_02,esrs_DescriptionOfMaterialImpactsOnOwnWorkforceThatMayAriseFromTransitionPlansForReducingNegativeImpactsOnEnvironmentAndAchievingGreenerAndClimateneutralOperationsExplanatory
IRO-1_02,esrs_DescriptionOfMaterialIncidentsAndDepositsWherebyPollutionHadNegativeImpactsOnEnvironmentAndOrIsExpectedToHaveNegativeEffectsOnFinancialCashFlowsFinancialPositionAndFinancialPerformanceExplanatory
IRO-1_02,esrs_DescriptionOfProcessToIdentifyAssessPrioritiseAndMonitorPotentialAndActualImpactsOnPeopleAndEnvironmentInformedByDueDiligenceProcessExplanatory
IRO-1_02,esrs_DisclosureOfActualPerformanceAgainstEnvironmentalPerformanceLevelsAssociatedWithBestAvailableTechniquesBataeplsApplicableToSectorAndInstallationExplanatory
IRO-1_02,esrs_DisclosureOfActualPerformanceAndComparisonOfEnvironmentalPerformanceAgainstEmissionLevelsAssociatedWithBestAvailableTechniquesBATAELAsDescribedInEUBATConclusionsExplanatory
IRO-1_02,esrs_DisclosureOfHowDiverseRangeOfClimateScenariosHaveBeenConsideredToDetectRelevantEnvironmentalSocietalTechnologyMarketAndPolicyrelatedDevelopmentsAndDetermineDecarbonisationLeversExplanatory
IRO-1_02,esrs_DisclosureOfHowMaterialNegativeAndPositiveImpactsAffectOrAreLikelyToAffectPeopleOrEnvironmentExplanatory
IRO-1_02,esrs_DisclosureOfHowPolicyAddressesAvoidingIncidentsAndEmergencySituationsAndIfAndWhenTheyOccurControllingAndLimitingTheirImpactOnPeopleAndEnvironmentExplanatory
IRO-1_02,esrs_DisclosureOfHowSocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliersExplanatory
IRO-1_02,esrs_DisclosureOfInformationOnProductionUseDistributionCommercialisationAndImportOrExportOfSubstancesOfConcernAndSubstancesOfVeryHighConcernOnTheirOwnInMixturesOrInArticlesExplanatory
IRO-1_02,esrs_DisclosureOfParagraphInOtherEnvironmentrelatedStandardInWhichStateOfSpeciesMetricIsReferredToExplanatory
IRO-1_02,esrs_DiverseRangeOfClimateScenariosHaveBeenConsideredToDetectRelevantEnvironmentalSocietalTechnologyMarketAndPolicyrelatedDevelopmentsAndDetermineDecarbonisationLevers
IRO-1_02,esrs_PolicyAddressesAvoidingIncidentsAndEmergencySituationsAndIfAndWhenTheyOccurControllingAndLimitingTheirImpactOnPeopleAndEnvironment
IRO-1_02,esrs_PolicyAimsAtEnhancedProtectionAndImprovementOfAquaticEnvironment
IRO-1_02,esrs_PolicyPromotesGoodEnvironmentalStatusOfMarineWater
IRO-1_02,esrs_ProvisionsForEnvironmentalProtectionAndRemediationCostsPollution
IRO-1_02,esrs_SocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliers
IRO-1_02,esrs_TargetRelatedToEnvironmentalMattersIsBasedOnConclusiveScientificEvidence
IRO-1_03,esrs_AdjustmentsToPhysicalEnvironmentToEnsureHealthAndSafetyForWorkersCustomersAndOtherVisitorsWithDisabilitiesHaveBeenMade
IRO-1_03,esrs_DescriptionOfExpectedDecarbonisationLeversAndTheirOverallQuantitativeContributionsToAchieveGHGEmissionReductionTargetExplanatory
IRO-1_03,esrs_DescriptionOfMaterialImpactsOnOwnWorkforceThatMayAriseFromTransitionPlansForReducingNegativeImpactsOnEnvironmentAndAchievingGreenerAndClimateneutralOperationsExplanatory
IRO-1_03,esrs_DescriptionOfMaterialIncidentsAndDepositsWherebyPollutionHadNegativeImpactsOnEnvironmentAndOrIsExpectedToHaveNegativeEffectsOnFinancialCashFlowsFinancialPositionAndFinancialPerformanceExplanatory
IRO-1_03,esrs_DescriptionOfProcessToIdentifyAssessPrioritiseAndMonitorPotentialAndActualImpactsOnPeopleAndEnvironmentInformedByDueDiligenceProcessExplanatory
IRO-1_03,esrs_DisclosureOfActualPerformanceAgainstEnvironmentalPerformanceLevelsAssociatedWithBestAvailableTechniquesBataeplsApplicableToSectorAndInstallationExplanatory
IRO-1_03,esrs_DisclosureOfActualPerformanceAndComparisonOfEnvironmentalPerformanceAgainstEmissionLevelsAssociatedWithBestAvailableTechniquesBATAELAsDescribedInEUBATConclusionsExplanatory
IRO-1_03,esrs_DisclosureOfHowDiverseRangeOfClimateScenariosHaveBeenConsideredToDetectRelevantEnvironmentalSocietalTechnologyMarketAndPolicyrelatedDevelopmentsAndDetermineDecarbonisationLeversExplanatory
IRO-1_03,esrs_DisclosureOfHowMaterialNegativeAndPositiveImpactsAffectOrAreLikelyToAffectPeopleOrEnvironmentExplanatory
IRO-1_03,esrs_DisclosureOfHowPolicyAddressesAvoidingIncidentsAndEmergencySituationsAndIfAndWhenTheyOccurControllingAndLimitingTheirImpactOnPeopleAndEnvironmentExplanatory
IRO-1_03,esrs_DisclosureOfHowSocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliersExplanatory
IRO-1_03,esrs_DisclosureOfInformationOnProductionUseDistributionCommercialisationAndImportOrExportOfSubstancesOfConcernAndSubstancesOfVeryHighConcernOnTheirOwnInMixturesOrInArticlesExplanatory
IRO-1_03,esrs_DisclosureOfParagraphInOtherEnvironmentrelatedStandardInWhichStateOfSpeciesMetricIsReferredToExplanatory
IRO-1_03,esrs_DiverseRangeOfClimateScenariosHaveBeenConsideredToDetectRelevantEnvironmentalSocietalTechnologyMarketAndPolicyrelatedDevelopmentsAndDetermineDecarbonisationLevers
IRO-1_03,esrs_PolicyAddressesAvoidingIncidentsAndEmergencySituationsAndIfAndWhenTheyOccurControllingAndLimitingTheirImpactOnPeopleAndEnvironment
IRO-1_03,esrs_PolicyAimsAtEnhancedProtectionAndImprovementOfAquaticEnvironment
IRO-1_03,esrs_PolicyPromotesGoodEnvironmentalStatusOfMarineWater
IRO-1_03,esrs_ProvisionsForEnvironmentalProtectionAndRemediationCostsPollution
IRO-1_03,esrs_SocialAndEnvironmentalCriteriaAreTakenIntoAccountForSelectionOfSuppliers
IRO-1_03,esrs_TargetRelatedToEnvironmentalMattersIsBasedOnConclusiveScientificEvidence
IRO-1_04,esrs_AdjustmentsToPhysicalEnvironmentToEnsureHealthAndSafetyForWorkersCustomersAndOtherVisitorsWithDisabilitiesHaveBeenMade
